phi,rho,eps,theta,alpha,mu,r,b,gamma,Tumor
0.194017119497659,0.201295798468524,0.122854684841158,7.99938567865971E-06,5.97703973885088E-08,0.00387883811474538,0.0866908135332021,1.88126101563464E-12,1.95844164596544E-06,122.2
0.418417075005596,0.436638412361547,0.0764873267070335,8.41510441876129E-06,6.54368501759516E-08,0.00552247175506075,0.0862000702121048,2.05414088327391E-12,1.82285471459907E-06,114.6
0.121887025966205,0.14721542517809,0.160624287093577,4.95795202592064E-06,6.62988083671182E-08,0.00420720907363878,0.085510915676301,1.45492818483115E-12,1.93066702338688E-06,119.8
0.357452387993654,0.41308347277951,0.072664534326121,6.055185956905E-06,6.19571866975391E-08,0.00740167277335261,0.0877858490816667,2.13565162315101E-12,2.4426931123615E-06,131.3
0.274916238953842,0.304508442104262,0.181113622499161,4.86738841309462E-06,6.01300051298443E-08,0.00677834926623351,0.0897464469453637,2.00025177284168E-12,1.91953053368362E-06,110.7
0.336231046655269,0.487601921062393,0.196852877134391,2.93863515776713E-06,5.69783697474186E-08,0.00384119285112196,0.0891724889414708,9.34604063850495E-13,2.3861835148426E-06,132.8
0.217180539256153,0.378612364915707,0.200840259742465,8.53073506453878E-06,6.84087189980503E-08,0.00203304634976857,0.0797231204748675,1.22516382719074E-12,1.6409579605265E-06,128.9
0.262990606301461,0.279424603965366,0.192764523173885,8.79160967020688E-06,6.06191502293632E-08,0.00531660093063286,0.0863552056040217,7.56413224121171E-13,1.93861472931242E-06,124.4
0.251536800667297,0.354846347048952,0.130181797318763,5.88560930708289E-06,6.89461451443191E-08,0.00790592906830162,0.0880644840424979,1.42078921179487E-12,2.18018506184581E-06,113.5
0.281530591127567,0.397979358983766,0.164311221044368,7.97960515362732E-06,6.60887732306053E-08,0.00518567066558143,0.0853462226009028,7.02961347184684E-13,1.80995509327478E-06,116.1
0.138668915091402,0.207808226262466,0.135218297416958,5.93381238397929E-06,7.10877465758687E-08,0.00560938321593402,0.0876998859688496,1.7799466674282E-12,1.63861435443348E-06,107.1
0.387678790482706,0.455974805535282,0.102375434249679,5.91546737863669E-06,7.08696397991987E-08,0.00607965996699835,0.0777605267673208,2.17394272258478E-12,1.9407326433878E-06,190.1
0.30150524999456,0.357858234825113,0.0631389064953724,3.72679312991402E-06,6.01057235433251E-08,0.00727233810159521,0.0864941074817812,1.47560650789247E-12,2.22158419763871E-06,130.2
0.356814619189827,0.405616939438814,0.0955733075011972,4.11090759594585E-06,5.21171154778863E-08,0.00527791154499874,0.0812548196933325,8.17255999189587E-13,1.52748864071374E-06,139.4
0.41866014551876,0.484089078319171,0.102490736156761,9.56186824377645E-06,6.1380813236083E-08,0.00712134851414404,0.0834324411539979,1.21815305195562E-12,1.84779209959115E-06,128
0.225084143406745,0.24184222286934,0.228244500967245,3.2517265767186E-06,6.81647364449883E-08,0.00440165127253014,0.0859994697363144,1.94331949634581E-12,1.62782530929889E-06,112.2
0.32122286497536,0.341843246848399,0.0881793390044758,7.46490301367801E-06,5.36223694471131E-08,0.00396992920602954,0.0867583279295639,9.822291423036E-13,1.72266212948482E-06,118.9
0.217480289352512,0.276142724840003,0.201441033038536,4.5540109471949E-06,7.00430793213385E-08,0.00453443042670252,0.0892638387683771,1.2760105505471E-12,1.80771618189296E-06,106.3
0.391102372469062,0.507439386572783,0.137127041793341,5.72074237056987E-06,4.07470519685364E-08,0.00789456576249216,0.0902136352477013,1.03182418869744E-12,1.59205143033335E-06,115.6
0.269983046612512,0.398725415918118,0.157123277573951,3.35921945403471E-06,6.02740106075468E-08,0.00438126082460259,0.0894466521304385,2.19568255095359E-12,1.66758882950133E-06,106.8
0.362178074020254,0.502761522680562,0.141447701064787,6.71473167056191E-06,4.99278071732927E-08,0.00554706628366687,0.0881404644571883,1.02981132276547E-12,2.09294865083707E-06,136.7
0.263567745549266,0.330648010403591,0.209125356868973,5.2828992579874E-06,6.00093151698312E-08,0.00334317780948446,0.0893183030317766,1.64507243316144E-12,2.16498204374457E-06,118.1
0.165491351227224,0.337233658684188,0.209116560243956,8.94055353985149E-06,5.47026550614222E-08,0.00383746747511126,0.0895935641087266,6.43180256446181E-13,2.38985995022162E-06,138.2
0.372608490396946,0.429732209811613,0.147236036060354,3.58823547316886E-06,5.35920583494948E-08,0.00757726413198966,0.0898750095710631,1.73318159904259E-12,1.74023835381919E-06,110.2
0.340323265109549,0.369212992758289,0.120190060063824,9.29113398536586E-06,6.56218864231302E-08,0.00753841477467874,0.0806524198499318,1.82423461965392E-12,1.6230899158664E-06,128.6
0.108251476181676,0.168744762124367,0.0898823113383033,4.63272759671932E-06,4.58156225385661E-08,0.00735462701020977,0.0897932879847669,1.52291757599026E-12,1.60387577351908E-06,112.1
0.217512110994001,0.264745974347025,0.0634769553632334,3.58599659306461E-06,6.56442445183148E-08,0.00656514188016026,0.0879441034218952,7.66566734119564E-13,2.14222802086014E-06,114.8
0.402113985052312,0.423663841389518,0.0905815821375737,7.21190892699494E-06,5.32621256682227E-08,0.00584837068817285,0.0868608858382567,8.54198546920279E-13,1.6831957766388E-06,117.7
0.178970298181548,0.293276594334729,0.168705415362156,8.03574335162414E-06,6.86666538453135E-08,0.00357494708373255,0.0809181947836414,9.30792375626111E-13,2.10910745251835E-06,203.4
0.253387294886222,0.277872851193707,0.147450880914299,4.47203501687318E-06,6.13318210917332E-08,0.00381357744805481,0.0866833144324714,1.99796102493541E-12,2.15491198544639E-06,131.2
0.275438712718237,0.282684274584157,0.10489335996515,9.57099275899403E-06,6.78402886646219E-08,0.00569841687211512,0.0815145730861394,7.12640576324729E-13,1.85766300233455E-06,132.9
0.139325509157341,0.149684198119252,0.0748387899852929,9.19463983887192E-06,5.52263718441212E-08,0.0055374467881185,0.0890948499013351,1.6603457201502E-12,2.08371894982049E-06,120
0.372782799375985,0.471013803529409,0.238794212062157,3.2786407625499E-06,6.97669649803468E-08,0.00375097185170655,0.0854217106212241,1.56189253937297E-12,2.34330197535671E-06,137.3
0.416779423686187,0.487843871529428,0.111372147199596,6.76889457043926E-06,6.91129829346523E-08,0.00689436864183047,0.0886273366508599,1.03383137547272E-12,1.95297507240156E-06,108.9
0.293561288565292,0.33899009741093,0.0616810140971274,8.91370582076955E-06,7.00367388756625E-08,0.00251652568609635,0.0863435534535385,1.23599328361105E-12,1.8947286580705E-06,112.9
0.290227858788214,0.304309519826028,0.1095447344576,9.25389763610449E-06,6.67618896266888E-08,0.00594994479658049,0.0881660251020914,1.88639059048502E-12,2.32156437598858E-06,119.1
0.274740010298072,0.339375479778988,0.135255183588265,5.93972704113285E-06,6.21812220150981E-08,0.0079962726446179,0.0894434741732857,1.75168009738978E-12,2.09195541176703E-06,112.4
0.188134599199887,0.250454257050271,0.0763556933081137,7.45663296172987E-06,5.97178810979486E-08,0.00649127736781007,0.0807152501977316,1.4739116137039E-12,1.52609904343494E-06,127.7
0.402514034586085,0.505189837921735,0.135210907812674,5.07103430662386E-06,6.6446815393001E-08,0.00612231379370404,0.0881118481794701,9.69062460929912E-13,2.39457946573491E-06,120
0.355930420102555,0.481024286891689,0.135287895030614,5.78583344967387E-06,5.85733562919461E-08,0.00732610046774478,0.0873237296923539,1.4266419618054E-12,1.72474020447588E-06,112.8
0.232804885437898,0.404159360044769,0.233204435906446,7.63034376267505E-06,6.13141964896143E-08,0.0064190735926133,0.080646862209119,2.13295751384544E-12,1.51872052635459E-06,127.8
0.256867406390993,0.328641890322587,0.166617194339812,8.94793098309506E-06,4.08173783865013E-08,0.00610877095857168,0.0863948782758712,2.06237706290326E-12,1.50700884845588E-06,151.2
0.321703722367209,0.389560795303296,0.0757535503088355,4.60932544477796E-06,5.0886980223777E-08,0.00680269016360879,0.0896446738449679,8.16463743601269E-13,1.69881680205858E-06,110.6
0.279849491958394,0.289604938456012,0.088245252445332,5.67802559873128E-06,4.78127995096889E-08,0.00251002895728426,0.0903238986375444,1.13894127008145E-12,1.92352011375589E-06,119.9
0.233629169870387,0.248664846415858,0.230815140697217,4.7732323717008E-06,6.40609202736716E-08,0.00638460650170334,0.0900090661164759,1.13080469295886E-12,2.2715958806655E-06,115.8
0.253852089439132,0.336307662241823,0.140784830356913,3.04460656059927E-06,5.74210677744955E-08,0.00433914294636324,0.0899938437402766,2.0083055273795E-12,1.92606837408E-06,110.6
0.306318025201929,0.379731176139836,0.120138822720664,4.24288111480068E-06,6.43329006124784E-08,0.00798825094169046,0.0855921835086612,1.26721502946898E-12,2.12717921210176E-06,125.6
0.414525407534292,0.556106375181631,0.156235157117163,8.1921522787122E-06,5.00505342757184E-08,0.00489396198810074,0.0899319883137274,1.99993963440002E-12,2.0171477520983E-06,119.3
0.15990012240326,0.189379551382527,0.0959084847929674,9.47916812169565E-06,5.92348243925727E-08,0.00744618206304155,0.0888110423490793,7.71147183923241E-13,1.58237772894387E-06,107.4
0.361015046725806,0.366927633673205,0.0756092415603338,8.54255346363724E-06,5.76442357927238E-08,0.00424581928439744,0.0816716018967209,2.17808070074218E-12,1.76293667312719E-06,152.4
0.200596532861551,0.316874958196205,0.129609369607758,8.0258499027133E-06,5.81275057687593E-08,0.00382958609806865,0.0876767780480192,8.10951741475172E-13,2.3762146496813E-06,140.5
0.341876091585522,0.422389865414223,0.198530163662003,9.33834331392479E-06,7.15240900059429E-08,0.00660224819074776,0.0817270462359905,7.94993847220394E-13,1.75179806197984E-06,124.3
0.337392069331367,0.356098310898997,0.0794358760343021,4.57767407892315E-06,6.30859587516752E-08,0.00764860672166549,0.0882843242744469,2.10985134000296E-12,2.63030537830911E-06,192.5
0.277292203795707,0.391264648299516,0.124255472096297,5.33914533707404E-06,6.17613342859881E-08,0.00560210052150017,0.0847089762174096,1.54491379933609E-12,2.32418474976599E-06,181.5
0.202983722328603,0.243133700733591,0.0853563249224021,5.83917817414513E-06,6.52815152792307E-08,0.00701597797188751,0.0837114522625069,1.30773178851806E-12,1.87278511018432E-06,123.6
0.298258794882584,0.359965956054788,0.163212975055516,2.70081453812532E-06,6.83000198345761E-08,0.00598736246978014,0.085236117497145,1.78849011303978E-12,2.25201507599076E-06,130.9
0.107906300685557,0.191956238309144,0.0854448477304863,9.05536525582247E-06,5.59464797188629E-08,0.00387127181711486,0.0902219926620323,1.85020040500981E-12,1.59468337765155E-06,105.6
0.345513737881297,0.41833191101664,0.176583341673958,7.21871302966599E-06,4.42191856554587E-08,0.00355735873461906,0.0882824110133294,1.90364556977301E-12,1.52541825857172E-06,118.5
0.221995316613084,0.234230488539341,0.23734980356218,4.19167431295462E-06,4.96635916135524E-08,0.00720155110574644,0.0897917514172955,1.21538474434953E-12,1.82816383489162E-06,122.7
0.232706355611179,0.310944467697261,0.0802562649258415,5.13067070872052E-06,5.64454911173435E-08,0.0041014319300385,0.0875418726399604,1.066039567251E-12,2.16450338777034E-06,127.1
0.28190451889539,0.400338806612658,0.124251720288293,4.30524386805161E-06,5.69212215473701E-08,0.00686432292587616,0.081782569482642,2.04115635258692E-12,1.64812153027108E-06,131.4
0.30106733790445,0.342982323161819,0.0945560703878679,2.7247437271646E-06,4.00247090701505E-08,0.00346220225652448,0.0893884085989744,1.64464654798704E-12,1.77017943494512E-06,158.4
0.269262322778779,0.371249711937895,0.108059696311018,8.73283033241272E-06,4.89753429432135E-08,0.00324105035586017,0.0870058816915804,1.39277199968617E-12,1.98375165201469E-06,143.2
0.356438368042912,0.42852700600384,0.225941586950098,4.53170063348389E-06,5.4162947668997E-08,0.00662419243782106,0.0880187705377362,1.90109887188129E-12,1.99039630865368E-06,131.1
0.348289457782205,0.368174894828619,0.137195297137217,3.75360524009373E-06,4.86179387552791E-08,0.00748674200073512,0.08438165724009,1.56744854488489E-12,1.51737016573216E-06,131.7
0.36815852519869,0.558138730045916,0.21793561072454,7.24096804011182E-06,6.10691864582735E-08,0.00509041539206701,0.0831248986036562,1.04791462019763E-12,2.03059949417624E-06,145.5
0.407123613761273,0.589596688334576,0.223756740170691,5.56346363761021E-06,6.69679442622494E-08,0.00643696105086407,0.0731062881637956,2.14319110108895E-12,1.49299003305154E-06,188
0.193866313700802,0.267413706074045,0.200483332446807,6.64956228648696E-06,7.01888556259555E-08,0.00665122423663617,0.0869995481441901,1.11174996121246E-12,2.5848418666804E-06,141
0.206305879071331,0.304548202454629,0.237229114416253,9.13590663017113E-06,5.08086741803248E-08,0.00274718950552016,0.0885534506048128,2.15409840796884E-12,1.50581239308447E-06,111.4
0.342295523101255,0.488211253857587,0.195039319303121,5.88818260841337E-06,6.0097157914427E-08,0.00751465396318953,0.082036698982999,6.96914044168141E-13,1.81215443948288E-06,138.2
0.109824165874297,0.210806763929723,0.155024940299414,4.06659262878079E-06,6.34986788922166E-08,0.00336281190430547,0.0866723383052207,1.36424618747041E-12,2.20687106572483E-06,124.8
0.210637757393098,0.267913965487257,0.0920106895096504,8.32886322135352E-06,6.95173069274963E-08,0.00296233172230116,0.084118533319225,2.22573346865996E-12,1.53518538403712E-06,113.5
0.308925801573176,0.444463909613457,0.190872976634514,2.48211817056137E-06,6.99811756349704E-08,0.00286261022519754,0.0892447731522711,1.77465941214604E-12,1.55871926594571E-06,103.9
0.408867526660972,0.416276344427067,0.0649733265422772,9.39254974060496E-06,6.87250755661725E-08,0.0063204729911758,0.0800135057399091,1.35111741793803E-12,1.79575275522659E-06,134.8
0.211570906294264,0.314785099567881,0.114592720626527,3.61531403268252E-06,3.83399349006479E-08,0.00733242772204351,0.0900727686885571,8.97211277278045E-13,1.65841625229331E-06,124.2
0.328482499873076,0.369882098623931,0.141826386589763,7.1863703026059E-06,4.97780194570014E-08,0.00657176666907952,0.0862521405489622,1.78041072938152E-12,1.70155563806668E-06,128.5
0.253834944747157,0.345388893830649,0.14910705931022,7.92362098706011E-06,7.05395592111321E-08,0.00711869292124344,0.079673849482472,1.55294318773144E-12,1.7341545595752E-06,131.4
0.411395011412994,0.467458671938212,0.1317291196021,7.09646507056973E-06,5.43245242004551E-08,0.00241423660278388,0.0844230381695761,2.2262156422412E-12,1.55903804804626E-06,121.8
0.129476395669072,0.149599920839188,0.0681908955799852,3.00881422421525E-06,7.14860551279694E-08,0.0036481001658148,0.0805300683836839,1.47923948410699E-12,1.58195616256715E-06,122.8
0.297619024035452,0.368134024543944,0.189445731757994,6.3585421906449E-06,7.18805859839064E-08,0.00473582355667731,0.0867943223788107,1.15489848746512E-12,2.48313277717568E-06,126.7
0.413891439888121,0.456384015727404,0.160049370267184,8.09145841082234E-06,6.63513791074877E-08,0.00254304553253135,0.0900655821337244,1.65401009614237E-12,2.2981202992139E-06,112.4
0.282652900071,0.358053046569431,0.114809879609802,7.63599867038754E-06,5.14610436687229E-08,0.00663498862621783,0.0869520545526118,1.85083799941769E-12,2.06008191167647E-06,157.7
0.351138603717428,0.405550659047763,0.208748128629586,3.00899185256755E-06,4.88572750930438E-08,0.00789622815421407,0.0894336296909454,2.07165271346334E-12,1.67477515535027E-06,115.1
0.185761886398609,0.207909193236728,0.170921984087921,6.62287842985931E-06,6.91750406427486E-08,0.00291495123446706,0.0843677582976337,1.77958275808098E-12,1.67368519431932E-06,116.1
0.188081717910209,0.210825731553433,0.070325988611517,5.98187861554025E-06,6.79513655891065E-08,0.00302336964730751,0.0866686947654063,1.47889084747922E-12,1.77079254654408E-06,111.5
0.272575179895486,0.356777781686056,0.109376128660779,8.16416725404801E-06,5.1340651882032E-08,0.00782629334986325,0.0896789368771286,7.3873591610911E-13,1.88351403522659E-06,114.5
0.35841901365307,0.449102552176686,0.100639234427909,3.04664316327389E-06,5.11091917647735E-08,0.00527879845842425,0.0875539273251838,1.74840015359942E-12,1.79478003716252E-06,119.5
0.268487947752355,0.410906946981144,0.166099664149166,8.07263553149949E-06,6.06290593508525E-08,0.00289146010520322,0.0871343686027322,1.21130789756999E-12,2.32988336834819E-06,133
0.172336118355124,0.263102432950543,0.093500253495692,2.65815439562702E-06,7.03405571346468E-08,0.00742097745569509,0.077837305640808,1.58530484941655E-12,1.76120726729291E-06,140.3
0.365926835771159,0.457356593272323,0.113579073071688,5.66047432902222E-06,5.4695647290126E-08,0.00676691616845611,0.0850640239342679,1.98734306160095E-12,1.61122932538012E-06,119.5
0.213871835013752,0.278951402650673,0.169123354048665,3.24395150743797E-06,6.34366715109226E-08,0.00347562320706066,0.0796622588013448,1.3120983587361E-12,1.73654324029746E-06,160.4
0.3818494271005,0.52402805288294,0.169917156234398,9.40256349324221E-06,6.97831366303234E-08,0.00555272451494398,0.0761642403295464,1.36041086146622E-12,1.50961725542173E-06,137.6
0.314425580711009,0.429830556767345,0.131824001247731,5.24164271178862E-06,3.98016042864752E-08,0.00568004176386954,0.0878733087370119,9.80745543639192E-13,1.63366223451857E-06,134.5
0.265218434101246,0.338757661539679,0.0988523790268668,5.6270539881912E-06,6.22389369109297E-08,0.00434562602742718,0.0856347150905661,1.62823597558333E-12,1.94770580652439E-06,120.7
0.400850647765087,0.445866586475344,0.0666251494728481,8.6131922660074E-06,6.66450633229677E-08,0.00653206521077918,0.0831130711006904,1.63601345439622E-12,1.66185575736336E-06,119
0.251110385056424,0.278352397771594,0.145016294683261,8.11859385730822E-06,7.13045833114329E-08,0.007098116770075,0.0793785734251155,8.60472018584299E-13,1.70546967125454E-06,133.2
0.316561039704045,0.373919213797613,0.0989559116670898,8.682356423376E-06,5.75371653502251E-08,0.00553181490973275,0.0888643640674932,1.80499890842049E-12,2.15988378646916E-06,119.9
0.313364274266004,0.335484989509755,0.206809840113996,2.8802883798892E-06,6.59822991966773E-08,0.00545193735157243,0.0893759956248575,8.83596071162957E-13,2.59616861014339E-06,135.5
0.251680245914427,0.326520445285563,0.180766365702595,3.34792292151481E-06,5.89498806570053E-08,0.00650631578511349,0.0841547857964735,1.0073276638987E-12,1.59935474486701E-06,120.5
0.236072551199727,0.392885931327367,0.190783988505087,6.93410140290551E-06,4.47455217927525E-08,0.00354391691471216,0.0891551468913506,1.01846640920753E-12,1.73807145704604E-06,120.4
0.355175126909735,0.422141265633955,0.0743679194741316,5.69725153121131E-06,6.04577123628836E-08,0.00560821301577559,0.0873334366400383,1.82190823120858E-12,2.16767907252865E-06,122.2
0.150012489414149,0.229162465689936,0.131843392636408,4.91066534774093E-06,5.22201421915706E-08,0.00325399112161159,0.0883080063592331,1.14313039841878E-12,1.75933289201003E-06,115.6
0.169915380311892,0.267453561394448,0.12835255565356,5.50278608587337E-06,4.68119022292551E-08,0.00467237694908651,0.0903982466580011,1.72915963598624E-12,1.98698462532508E-06,122.4
0.364841956930421,0.449559049954561,0.0948815736547907,3.78866274777577E-06,5.33568734994563E-08,0.00293067311775546,0.0811707550812125,2.18951721967993E-12,1.62271196602987E-06,141.9
0.392097148089223,0.513710940448555,0.239393102731557,9.46643238934788E-06,7.17965800219432E-08,0.00703665989034177,0.0894825196145274,1.79818456412699E-12,2.16212947850957E-06,109.2
0.275989039509062,0.403379002721988,0.14201115562906,7.19523753397108E-06,7.04443778323501E-08,0.00414676406211053,0.0875848878744187,2.10795400599865E-12,2.89418257312384E-06,149.8
0.134268083925679,0.231367699111119,0.114936599141111,3.33346938347596E-06,6.96828442777746E-08,0.00453994734667434,0.0822831505504246,8.789111288216E-13,1.54248109431312E-06,117.6
0.223796108317739,0.262142928086381,0.123366254842114,5.33350179058708E-06,6.27919580185893E-08,0.00500052331542453,0.0874669163980836,1.16386775611178E-12,1.81719239474277E-06,112.7
0.404411843651289,0.46081449724991,0.17874381446584,4.14708414006917E-06,3.77263876411342E-08,0.00340492961097226,0.0893580364419,1.54087210777773E-12,1.52163631731448E-06,136.7
0.116976259249074,0.167988362665116,0.126158859169873,8.05623181049914E-06,6.71258396773365E-08,0.00369021245416777,0.0877977353134362,1.28635482425735E-12,1.54007354923738E-06,106.9
0.362659756003115,0.408701171699576,0.0693593244983122,5.68485904390276E-06,6.38177626942229E-08,0.00694032486569711,0.0797458937479592,1.80904678102107E-12,1.84791313640992E-06,151.3
0.282732976233974,0.394902444570729,0.128790345730047,6.49932305186395E-06,5.7966372867839E-08,0.00730209877267272,0.0816257557571477,1.16459101562099E-12,1.69085093891566E-06,133.6
0.249900359139393,0.375165240017914,0.170455257313336,2.88683933034374E-06,5.83348585122284E-08,0.00782858914504514,0.0835519971714112,1.80531488508413E-12,1.50092767828733E-06,119.1
0.121825678035679,0.175152287446488,0.0768990456213145,4.54569941599353E-06,4.32689602124989E-08,0.0078629768952156,0.0898895040825231,6.9580070204931E-13,1.65250304867236E-06,115.6
0.140033094669476,0.158466360746329,0.115446574840314,6.40015895614712E-06,6.44176594745386E-08,0.00265129873627924,0.0860380660057829,1.09264385500372E-12,1.82342138442537E-06,116
0.225896825171466,0.297098153598469,0.0878825002621895,2.65964402604079E-06,6.11917212480011E-08,0.0059610405867951,0.0838658240330143,1.61592458846328E-12,1.65937495473662E-06,119.7
0.258391927663301,0.374541595597213,0.17975323271038,2.42246339255952E-06,5.94080467882206E-08,0.00224728245586435,0.0884529461395007,2.12241115877137E-12,2.45222523987061E-06,146.1
0.217910201348291,0.268572802171235,0.191993540717552,8.99664616640922E-06,7.0812637055303E-08,0.00201291779916579,0.0902890494294602,6.52208084183136E-13,2.36629754900147E-06,110.5
0.274020993497184,0.330990047054447,0.0983237770715905,8.14157381869469E-06,6.00485283551196E-08,0.00286706745731617,0.0883901905496321,1.64284292677228E-12,1.77911198836276E-06,110.7
0.312977460080197,0.336120836403165,0.193348202622454,7.18200149582839E-06,6.89997664888557E-08,0.00738332106485668,0.0857227179061879,1.09259045966071E-12,2.11119164313454E-06,123.1
0.315648907322602,0.416678097513333,0.142675603268889,7.89363612509113E-06,5.94413815171696E-08,0.00562275298081355,0.0866096468737342,9.18322219850229E-13,1.79896383293035E-06,116.1
0.40114575018594,0.489216762258003,0.101177497749916,6.9993794319573E-06,7.11671342023748E-08,0.00233849370616943,0.0867809647775209,7.95834431639442E-13,1.68695494902408E-06,109
0.340828508422305,0.393727224105205,0.143063473575683,2.63271308412557E-06,6.20971817350562E-08,0.00305993916349061,0.0865523814145494,6.3849965118718E-13,1.77643614860961E-06,114.8
0.17248293793263,0.341300113420242,0.196212349350522,8.42539144407638E-06,5.84799758881143E-08,0.00432992962161772,0.0860560262642101,1.85086532717672E-12,2.16870175658974E-06,136.9
0.302654650662957,0.460969514929873,0.171533154471858,7.21745158610383E-06,6.07405092709406E-08,0.00320114257411726,0.0903539514490203,1.36137377165142E-12,2.36429568450433E-06,115.4
0.419360008156347,0.44907372730265,0.070917986777492,8.58454156846881E-06,5.54740107908581E-08,0.00639704898394251,0.0845892878777339,1.20327438740866E-12,1.77981828583684E-06,127.6
0.122496634258314,0.153079595377151,0.0920199717538936,2.9989601332556E-06,6.91451255462341E-08,0.00235824434631174,0.0869181738479719,2.06556128146211E-12,1.50081394186321E-06,107.7
0.129761061418596,0.160436780266528,0.18408767739297,4.42714676790275E-06,6.06552091672501E-08,0.00702234564908436,0.0855547186340803,1.66609531446196E-12,1.98602232911478E-06,132.3
0.119775703927208,0.320243289269279,0.227578107318287,5.66684916811589E-06,4.42533879370023E-08,0.00643494710473693,0.088768510161568,1.42680005520803E-12,1.66691999561526E-06,119.4
0.170135058724313,0.171681138905989,0.0627383914676316,4.9218190653206E-06,7.03587901018066E-08,0.00663483479609036,0.0832114924765729,1.95203015614147E-12,1.63421683741163E-06,117.1
0.349652383344097,0.501003940654064,0.212550879144767,8.12076474456355E-06,5.58440176635742E-08,0.00695769445847102,0.0890526183176863,2.0200649027783E-12,2.07946700652272E-06,119.1
0.366636247648381,0.436086499121535,0.233394867638571,8.1723066666828E-06,4.99756388012881E-08,0.00259709393976435,0.0878441196535157,2.23387673750963E-12,1.79173628947906E-06,129.8
0.11601095507125,0.223928519272924,0.109587948406762,9.57746463853241E-06,5.82303187051754E-08,0.00217026578375858,0.0822649143456546,1.27510834280135E-12,1.55339328847989E-06,123.8
0.1250675147253,0.255435450988176,0.179176761293672,8.44288625341921E-06,6.46237898476926E-08,0.00777617431501106,0.0885748976117821,7.80323701421692E-13,2.5947128179091E-06,130.7
0.33475664877391,0.388335328104103,0.198108674731483,4.57876307506355E-06,5.50373107340501E-08,0.0077909660775619,0.087722157624206,6.15954050119466E-13,1.49160736235266E-06,110.7
0.307699228781799,0.394798943901072,0.132290489473102,5.31410727177152E-06,5.85149992778129E-08,0.00735078254723248,0.0882759351869143,2.20508773628053E-12,2.24926038592647E-06,125.7
0.212069917109145,0.257584336334281,0.0842198380207277,6.4050453192684E-06,5.73177281525672E-08,0.00741135317708398,0.0890466378582161,2.18678116253486E-12,1.62813807704922E-06,108.2
0.147897967898083,0.217140523169684,0.131292312341658,4.91418552878081E-06,5.03551764231607E-08,0.00470497920748582,0.0864590399540998,1.24556400006158E-12,1.64044797186498E-06,120.7
0.296641132204992,0.40248203269074,0.134407204506823,8.34233813678915E-06,5.02167217267323E-08,0.0027834329072776,0.0865896290981623,1.14100481418875E-12,1.96890540643739E-06,145.8
0.212353591057825,0.237000055880131,0.189695438039367,2.7509735246176E-06,6.95174132109127E-08,0.00653334928310342,0.0901807989036975,6.06356007463806E-13,1.81993499584442E-06,104.8
0.136372046899921,0.185629409765455,0.182922442123793,7.86794582973702E-06,4.52782969315215E-08,0.00328789363085847,0.0897742127347499,7.29410176836835E-13,1.53116342908509E-06,112.7
0.208278441484945,0.259690123956721,0.0758969623406377,8.40592056250978E-06,5.47278415814777E-08,0.00450311058206042,0.0850664268763493,5.75990000342172E-13,1.73923912241121E-06,123.6
0.327296802709144,0.42584954893891,0.110040508652229,3.86495465446414E-06,6.78177377608731E-08,0.00711089130547764,0.0844853793550716,7.59473988712343E-13,2.1255281489951E-06,125.2
0.252104937249278,0.319752816210264,0.0688793069887303,4.23434352549762E-06,5.21953605862873E-08,0.00688237067970082,0.0898620236671385,5.73623075987198E-13,2.28975031122659E-06,129.2
0.161452474976028,0.242693661144799,0.171555997169194,2.93806217708101E-06,7.12447099125715E-08,0.00482413154490881,0.0824107677371236,2.09890685778258E-12,1.71361671959716E-06,120.8
0.354009870537723,0.398007183448245,0.119026550519825,9.25698115503209E-06,6.92552782052152E-08,0.00313986086483663,0.0872638888685627,5.91334710476609E-13,2.00849798279334E-06,113.1
0.194985242128496,0.24657148914384,0.0830956535510327,5.18270285744997E-06,6.65072216075667E-08,0.00481202625347147,0.0797551789408298,1.59196177403461E-12,1.70684504892802E-06,133.2
0.315740124253005,0.44678088794899,0.231916059455835,4.34717865296854E-06,6.17477477917173E-08,0.0052746007641411,0.0803386203337561,1.696287163843E-12,1.56434332236328E-06,132.5
0.367564495022826,0.491440311663458,0.165718770693036,3.76484824804165E-06,5.77140676950299E-08,0.00736328485897466,0.0885913908242265,1.80702230708862E-12,2.28286075199242E-06,127
0.282894759323645,0.29822762770005,0.12000689084886,5.50198423354816E-06,6.78905385447233E-08,0.00655566862477892,0.0825169605597159,2.23438179684423E-12,2.08577316060336E-06,148.5
0.175984433142355,0.259096647150188,0.141026189034453,5.55623524425638E-06,6.41641752138391E-08,0.00381718174207378,0.0851603794949218,5.64526457652489E-13,2.06269910799422E-06,125.7
0.38929455487891,0.43108280608046,0.235909803305131,3.33761025739473E-06,6.43743269712373E-08,0.00600979184731303,0.0889972908980785,1.95734681848271E-12,1.68842678936183E-06,107.6
0.25641573406083,0.327607488323393,0.121129910499623,7.41134258844575E-06,5.76572855071249E-08,0.00265616568041671,0.0892173762688713,6.24681888462896E-13,2.26216011907048E-06,122.3
0.138416766177068,0.185122741673163,0.130128607774882,8.41648989489024E-06,6.92974337102474E-08,0.00601643172060848,0.0849558297551037,1.712144942368E-12,2.15658464370018E-06,125.2
0.142626782319342,0.201726818507899,0.154189496623577,3.2794361499306E-06,5.23549617564198E-08,0.00692707271102306,0.0887534945359696,2.1919067510987E-12,2.09369958308355E-06,134.3
